time,ECG
53.086,0.595
53.089,0.610
53.092,0.615
53.094,0.600
53.097,0.620
53.100,0.635
53.103,0.590
53.106,0.470
53.108,0.340
53.111,0.265
53.114,0.200
53.117,0.085
53.119,-0.090
53.122,-0.290
53.125,-0.445
53.128,-0.535
53.131,-0.510
53.133,-0.475
53.136,-0.500
53.139,-0.565
53.142,-0.580
53.144,-0.540
53.147,-0.545
53.150,-0.630
53.153,-0.785
53.156,-0.885
53.158,-0.915
53.161,-0.940
53.164,-0.945
53.167,-0.925
53.169,-0.880
53.172,-0.870
53.175,-0.845
53.178,-0.785
53.181,-0.715
53.183,-0.745
53.186,-0.870
53.189,-0.985
53.192,-1.005
53.194,-0.950
53.197,-0.900
53.200,-0.885
53.203,-0.880
53.206,-0.920
53.208,-0.995
53.211,-1.090
53.214,-1.135
53.217,-1.100
53.219,-1.025
53.222,-1.020
53.225,-1.025
53.228,-1.020
53.231,-1.010
53.233,-0.995
53.236,-1.005
53.239,-1.000
53.242,-1.000
53.244,-1.040
53.247,-1.070
53.250,-1.085
53.253,-1.080
53.256,-1.055
53.258,-1.010
53.261,-0.980
53.264,-0.995
53.267,-1.040
53.269,-1.075
53.272,-1.040
53.275,-0.985
53.278,-0.925
53.281,-0.890
53.283,-0.855
53.286,-0.865
53.289,-0.890
53.292,-0.900
53.294,-0.830
53.297,-0.735
53.300,-0.685
53.303,-0.695
53.306,-0.735
53.308,-0.710
53.311,-0.640
53.314,-0.575
53.317,-0.570
53.319,-0.575
53.322,-0.580
53.325,-0.570
53.328,-0.555
53.331,-0.565
53.333,-0.560
53.336,-0.535
53.339,-0.475
53.342,-0.455
53.344,-0.415
53.347,-0.395
53.350,-0.425
53.353,-0.490
53.356,-0.555
53.358,-0.570
53.361,-0.520
53.364,-0.435
53.367,-0.390
53.369,-0.375
53.372,-0.400
53.375,-0.405
53.378,-0.405
53.381,-0.380
53.383,-0.370
53.386,-0.385
53.389,-0.490
53.392,-0.565
53.394,-0.545
53.397,-0.460
53.400,-0.405
53.403,-0.400
53.406,-0.405
53.408,-0.410
53.411,-0.415
53.414,-0.420
53.417,-0.385
53.419,-0.385
53.422,-0.400
53.425,-0.425
53.428,-0.465
53.431,-0.475
53.433,-0.455
53.436,-0.415
53.439,-0.410
53.442,-0.405
53.444,-0.405
53.447,-0.405
53.450,-0.375
53.453,-0.380
53.456,-0.405
53.458,-0.415
53.461,-0.390
53.464,-0.365
53.467,-0.340
53.469,-0.365
53.472,-0.400
53.475,-0.435
53.478,-0.440
53.481,-0.430
53.483,-0.395
53.486,-0.365
53.489,-0.380
53.492,-0.385
53.494,-0.370
53.497,-0.375
53.500,-0.385
53.503,-0.400
53.506,-0.430
53.508,-0.435
53.511,-0.445
53.514,-0.435
53.517,-0.400
53.519,-0.370
53.522,-0.380
53.525,-0.400
53.528,-0.410
53.531,-0.390
53.533,-0.390
53.536,-0.410
53.539,-0.420
53.542,-0.395
53.544,-0.340
53.547,-0.310
53.550,-0.305
53.553,-0.310
53.556,-0.320
53.558,-0.315
53.561,-0.290
53.564,-0.270
53.567,-0.250
53.569,-0.245
53.572,-0.230
53.575,-0.220
53.578,-0.220
53.581,-0.220
53.583,-0.245
53.586,-0.270
53.589,-0.295
53.592,-0.315
53.594,-0.345
53.597,-0.360
53.600,-0.400
53.603,-0.430
53.606,-0.440
53.608,-0.435
53.611,-0.445
53.614,-0.440
53.617,-0.410
53.619,-0.415
53.622,-0.445
53.625,-0.455
53.628,-0.450
53.631,-0.420
53.633,-0.400
53.636,-0.425
53.639,-0.450
53.642,-0.485
53.644,-0.465
53.647,-0.440
53.650,-0.440
53.653,-0.425
53.656,-0.435
53.658,-0.440
53.661,-0.440
53.664,-0.425
53.667,-0.400
53.669,-0.400
53.672,-0.420
53.675,-0.440
53.678,-0.395
53.681,-0.295
53.683,-0.160
53.686,-0.005
53.689,0.165
53.692,0.340
53.694,0.555
53.697,0.775
53.700,0.985
53.703,1.155
53.706,1.215
53.708,1.070
53.711,0.765
53.714,0.380
53.717,0.025
53.719,-0.255
53.722,-0.375
53.725,-0.415
53.728,-0.425
53.731,-0.455
53.733,-0.465
53.736,-0.465
53.739,-0.455
53.742,-0.440
53.744,-0.450
53.747,-0.455
53.750,-0.460
53.753,-0.465
53.756,-0.485
53.758,-0.495
53.761,-0.495
53.764,-0.480
53.767,-0.470
53.769,-0.420
53.772,-0.420
53.775,-0.430
53.778,-0.445
53.781,-0.455
53.783,-0.455
53.786,-0.460
53.789,-0.470
53.792,-0.475
53.794,-0.485
53.797,-0.470
53.800,-0.465
53.803,-0.465
53.806,-0.475
53.808,-0.470
53.811,-0.460
53.814,-0.445
53.817,-0.415
53.819,-0.425
53.822,-0.425
53.825,-0.425
53.828,-0.420
53.831,-0.420
53.833,-0.425
53.836,-0.420
53.839,-0.435
53.842,-0.415
53.844,-0.395
53.847,-0.380
53.850,-0.360
53.853,-0.350
53.856,-0.370
53.858,-0.395
53.861,-0.405
53.864,-0.400
53.867,-0.380
53.869,-0.360
53.872,-0.360
53.875,-0.340
53.878,-0.315
53.881,-0.295
53.883,-0.270
53.886,-0.260
53.889,-0.275
53.892,-0.290
53.894,-0.265
53.897,-0.245
53.900,-0.225
53.903,-0.215
53.906,-0.220
53.908,-0.215
53.911,-0.195
53.914,-0.160
53.917,-0.160
53.919,-0.165
53.922,-0.175
53.925,-0.175
53.928,-0.145
53.931,-0.135
53.933,-0.125
53.936,-0.145
53.939,-0.130
53.942,-0.130
53.944,-0.075
53.947,-0.075
53.950,-0.075
53.953,-0.085
53.956,-0.100
53.958,-0.095
53.961,-0.070
53.964,-0.080
53.967,-0.085
53.969,-0.090
53.972,-0.095
53.975,-0.110
53.978,-0.105
53.981,-0.105
53.983,-0.125
53.986,-0.165
53.989,-0.225
53.992,-0.275
53.994,-0.300
53.997,-0.290
54.000,-0.295
54.003,-0.280
54.006,-0.305
54.008,-0.320
54.011,-0.330
54.014,-0.330
54.017,-0.340
54.019,-0.365
54.022,-0.405
54.025,-0.405
54.028,-0.385
54.031,-0.330
54.033,-0.265
54.036,-0.250
54.039,-0.290
54.042,-0.345
54.044,-0.385
54.047,-0.390
54.050,-0.375
54.053,-0.355
54.056,-0.365
54.058,-0.355
54.061,-0.340
54.064,-0.325
54.067,-0.320
54.069,-0.335
54.072,-0.375
54.075,-0.395
54.078,-0.400
54.081,-0.385
54.083,-0.350
54.086,-0.320
54.089,-0.315
54.092,-0.310
54.094,-0.325
54.097,-0.350
54.100,-0.360
54.103,-0.355
54.106,-0.365
54.108,-0.350
54.111,-0.315
54.114,-0.265
54.117,-0.225
54.119,-0.240
54.122,-0.250
54.125,-0.255
54.128,-0.225
54.131,-0.185
54.133,-0.175
54.136,-0.155
54.139,-0.185
54.142,-0.215
54.144,-0.225
54.147,-0.215
54.150,-0.195
54.153,-0.190
54.156,-0.220
54.158,-0.240
54.161,-0.240
54.164,-0.235
54.167,-0.240
54.169,-0.285
54.172,-0.315
54.175,-0.345
54.178,-0.330
54.181,-0.350
54.183,-0.385
54.186,-0.430
54.189,-0.455
54.192,-0.450
54.194,-0.415
54.197,-0.380
54.200,-0.370
54.203,-0.395
54.206,-0.435
54.208,-0.495
54.211,-0.505
54.214,-0.480
54.217,-0.440
54.219,-0.430
54.222,-0.435
54.225,-0.450
54.228,-0.445
54.231,-0.400
54.233,-0.380
54.236,-0.380
54.239,-0.410
54.242,-0.450
54.244,-0.460
54.247,-0.440
54.250,-0.350
54.253,-0.205
54.256,-0.040
54.258,0.130
54.261,0.355
54.264,0.595
54.267,0.860
54.269,1.105
54.272,1.225
54.275,1.130
54.278,0.865
54.281,0.555
54.283,0.220
54.286,-0.105
54.289,-0.350
54.292,-0.480
54.294,-0.475
54.297,-0.460
54.300,-0.460
54.303,-0.475
54.306,-0.485
54.308,-0.445
54.311,-0.420
54.314,-0.405
54.317,-0.430
54.319,-0.490
54.322,-0.535
54.325,-0.540
54.328,-0.515
54.331,-0.480
54.333,-0.440
54.336,-0.425
54.339,-0.440
54.342,-0.460
54.344,-0.455
54.347,-0.465
54.350,-0.475
54.353,-0.495
54.356,-0.505
54.358,-0.520
54.361,-0.485
54.364,-0.430
54.367,-0.415
54.369,-0.415
54.372,-0.445
54.375,-0.480
54.378,-0.500
54.381,-0.490
54.383,-0.430
54.386,-0.365
54.389,-0.360
54.392,-0.375
54.394,-0.415
54.397,-0.425
54.400,-0.425
54.403,-0.415
54.406,-0.420
54.408,-0.405
54.411,-0.390
54.414,-0.375
54.417,-0.365
54.419,-0.380
54.422,-0.390
54.425,-0.345
54.428,-0.340
54.431,-0.335
54.433,-0.340
54.436,-0.335
54.439,-0.345
54.442,-0.330
54.444,-0.305
54.447,-0.295
54.450,-0.290
54.453,-0.315
54.456,-0.320
54.458,-0.270
54.461,-0.220
54.464,-0.175
54.467,-0.170
54.469,-0.205
54.472,-0.230
54.475,-0.250
54.478,-0.235
54.481,-0.250
54.483,-0.250
54.486,-0.250
54.489,-0.235
54.492,-0.205
54.494,-0.180
54.497,-0.190
54.500,-0.225
54.503,-0.260
54.506,-0.255
54.508,-0.220
54.511,-0.195
54.514,-0.180
54.517,-0.160
54.519,-0.185
54.522,-0.240
54.525,-0.285
54.528,-0.290
54.531,-0.275
54.533,-0.255
54.536,-0.255
54.539,-0.290
54.542,-0.345
54.544,-0.345
54.547,-0.295
54.550,-0.280
54.553,-0.315
54.556,-0.350
54.558,-0.385
54.561,-0.390
54.564,-0.395
54.567,-0.395
54.569,-0.385
54.572,-0.410
54.575,-0.460
54.578,-0.495
54.581,-0.445
54.583,-0.405
54.586,-0.375
54.589,-0.380
54.592,-0.390
54.594,-0.410
54.597,-0.400
54.600,-0.405
54.603,-0.355
54.606,-0.355
54.608,-0.375
54.611,-0.375
54.614,-0.375
54.617,-0.375
54.619,-0.365
54.622,-0.370
54.625,-0.385
54.628,-0.370
54.631,-0.350
54.633,-0.320
54.636,-0.295
54.639,-0.290
54.642,-0.310
54.644,-0.310
54.647,-0.270
54.650,-0.225
54.653,-0.195
54.656,-0.205
54.658,-0.225
54.661,-0.205
54.664,-0.155
54.667,-0.140
54.669,-0.195
54.672,-0.270
54.675,-0.280
54.678,-0.210
54.681,-0.135
54.683,-0.110
54.686,-0.180
54.689,-0.260
54.692,-0.275
54.694,-0.260
54.697,-0.245
54.700,-0.220
54.703,-0.210
54.706,-0.205
54.708,-0.225
54.711,-0.205
54.714,-0.155
54.717,-0.100
54.719,-0.085
54.722,-0.050
54.725,0.000
54.728,0.070
54.731,0.140
54.733,0.230
54.736,0.295
54.739,0.355
54.742,0.425
54.744,0.510
54.747,0.630
54.750,0.730
54.753,0.825
54.756,0.945
54.758,1.030
54.761,1.115
54.764,1.240
54.767,1.370
54.769,1.405
54.772,1.355
54.775,1.305
54.778,1.320
54.781,1.400
54.783,1.500
54.786,1.565
54.789,1.595
54.792,1.635
54.794,1.690
54.797,1.730
54.800,1.690
54.803,1.505
54.806,1.135
54.808,0.745
54.811,0.430
54.814,0.155
54.817,-0.065
54.819,-0.190
54.822,-0.290
54.825,-0.340
54.828,-0.400
54.831,-0.430
54.833,-0.445
54.836,-0.500
54.839,-0.525
54.842,-0.560
54.844,-0.580
54.847,-0.585
54.850,-0.605
54.853,-0.620
54.856,-0.645
54.858,-0.665
54.861,-0.650
54.864,-0.640
54.867,-0.650
54.869,-0.645
54.872,-0.655
54.875,-0.670
54.878,-0.675
54.881,-0.660
54.883,-0.660
54.886,-0.685
54.889,-0.710
54.892,-0.745
54.894,-0.760
54.897,-0.745
54.900,-0.725
54.903,-0.730
54.906,-0.770
54.908,-0.790
54.911,-0.820
54.914,-0.815
54.917,-0.800
54.919,-0.815
54.922,-0.840
54.925,-0.875
54.928,-0.880
54.931,-0.885
54.933,-0.885
54.936,-0.895
54.939,-0.930
54.942,-0.950
54.944,-0.955
54.947,-0.945
54.950,-0.955
54.953,-0.955
54.956,-0.975
54.958,-0.980
54.961,-0.965
54.964,-0.950
54.967,-0.945
54.969,-0.940
54.972,-0.965
54.975,-0.985
54.978,-0.970
54.981,-0.960
54.983,-0.910
54.986,-0.905
54.989,-0.895
54.992,-0.905
54.994,-0.885
54.997,-0.865
55.000,-0.815
55.003,-0.795
55.006,-0.760
55.008,-0.740
55.011,-0.715
55.014,-0.680
55.017,-0.630
55.019,-0.605
55.022,-0.585
55.025,-0.560
55.028,-0.525
55.031,-0.490
55.033,-0.460
55.036,-0.430
55.039,-0.435
55.042,-0.425
55.044,-0.385
55.047,-0.350
55.050,-0.320
55.053,-0.315
55.056,-0.325
55.058,-0.325
55.061,-0.320
55.064,-0.305
55.067,-0.295
55.069,-0.305
55.072,-0.305
55.075,-0.305
55.078,-0.295
55.081,-0.285
55.083,-0.285
55.086,-0.270
55.089,-0.280
55.092,-0.280
55.094,-0.265
55.097,-0.260
55.100,-0.240
55.103,-0.260
55.106,-0.270
55.108,-0.290
55.111,-0.285
55.114,-0.260
55.117,-0.250
55.119,-0.240
55.122,-0.245
55.125,-0.265
55.128,-0.255
55.131,-0.240
55.133,-0.240
55.136,-0.235
55.139,-0.230
55.142,-0.240
55.144,-0.235
55.147,-0.225
55.150,-0.220
55.153,-0.220
55.156,-0.220
55.158,-0.235
55.161,-0.220
55.164,-0.205
55.167,-0.185
55.169,-0.190
55.172,-0.185
55.175,-0.185
55.178,-0.175
55.181,-0.135
55.183,-0.110
55.186,-0.095
55.189,-0.105
55.192,-0.075
55.194,-0.060
55.197,-0.015
55.200,0.005
55.203,-0.015
55.206,-0.025
55.208,-0.030
55.211,-0.030
55.214,-0.005
55.217,-0.015
55.219,-0.030
55.222,-0.055
55.225,-0.075
55.228,-0.085
55.231,-0.115
55.233,-0.115
55.236,-0.145
55.239,-0.155
55.242,-0.165
55.244,-0.170
55.247,-0.160
55.250,-0.165
55.253,-0.170
55.256,-0.200
55.258,-0.210
55.261,-0.200
55.264,-0.185
55.267,-0.175
55.269,-0.195
55.272,-0.220
55.275,-0.230
55.278,-0.205
55.281,-0.175
55.283,-0.170
55.286,-0.170
55.289,-0.190
55.292,-0.205
55.294,-0.215
55.297,-0.220
55.300,-0.235
55.303,-0.240
55.306,-0.205
55.308,-0.150
55.311,-0.015
55.314,0.155
55.317,0.395
55.319,0.700
55.322,1.010
55.325,1.300
55.328,1.535
55.331,1.675
55.333,1.575
55.336,1.265
55.339,0.825
55.342,0.400
55.344,0.085
55.347,-0.085
55.350,-0.145
55.353,-0.160
55.356,-0.170
55.358,-0.200
55.361,-0.205
55.364,-0.160
55.367,-0.175
55.369,-0.185
55.372,-0.200
55.375,-0.225
55.378,-0.235
55.381,-0.210
55.383,-0.200
55.386,-0.210
55.389,-0.215
55.392,-0.235
55.394,-0.215
55.397,-0.195
55.400,-0.185
55.403,-0.195
55.406,-0.210
55.408,-0.230
55.411,-0.220
55.414,-0.190
55.417,-0.175
55.419,-0.170
55.422,-0.180
55.425,-0.175
55.428,-0.165
55.431,-0.150
55.433,-0.135
55.436,-0.125
55.439,-0.135
55.442,-0.130
55.444,-0.125
55.447,-0.115
55.450,-0.115
55.453,-0.105
55.456,-0.125
55.458,-0.115
55.461,-0.105
55.464,-0.080
55.467,-0.080
55.469,-0.075
55.472,-0.075
55.475,-0.060
55.478,-0.025
55.481,-0.020
55.483,0.010
55.486,0.005
55.489,0.015
55.492,0.015
55.494,0.040
55.497,0.055
55.500,0.065
55.503,0.085
55.506,0.095
55.508,0.100
55.511,0.120
55.514,0.150
55.517,0.170
55.519,0.170
55.522,0.165
55.525,0.150
55.528,0.165
55.531,0.190
55.533,0.215
55.536,0.220
55.539,0.195
55.542,0.155
55.544,0.160
55.547,0.190
55.550,0.200
55.553,0.185
55.556,0.155
55.558,0.125
55.561,0.105
55.564,0.100
55.567,0.110
55.569,0.100
55.572,0.055
55.575,0.000
55.578,-0.025
55.581,-0.045
55.583,-0.015
55.586,-0.035
55.589,-0.065
55.592,-0.095
55.594,-0.115
55.597,-0.130
55.600,-0.105
55.603,-0.095
55.606,-0.105
55.608,-0.125
55.611,-0.155
55.614,-0.140
55.617,-0.135
55.619,-0.145
55.622,-0.160
55.625,-0.165
55.628,-0.165
55.631,-0.150
55.633,-0.130
55.636,-0.135
55.639,-0.155
55.642,-0.175
55.644,-0.160
55.647,-0.165
55.650,-0.150
55.653,-0.130
55.656,-0.145
55.658,-0.150
55.661,-0.145
55.664,-0.130
55.667,-0.120
55.669,-0.120
55.672,-0.140
55.675,-0.155
55.678,-0.145
55.681,-0.125
55.683,-0.105
55.686,-0.095
55.689,-0.085
55.692,-0.080
55.694,-0.070
55.697,-0.055
55.700,-0.035
55.703,-0.020
55.706,-0.020
55.708,0.010
55.711,0.030
55.714,0.030
55.717,0.040
55.719,0.030
55.722,0.020
55.725,0.015
55.728,0.020
55.731,0.030
55.733,0.025
55.736,-0.005
55.739,-0.040
55.742,-0.060
55.744,-0.070
55.747,-0.070
55.750,-0.080
55.753,-0.095
55.756,-0.115
55.758,-0.125
55.761,-0.145
55.764,-0.130
55.767,-0.140
55.769,-0.145
55.772,-0.160
55.775,-0.170
55.778,-0.185
55.781,-0.190
55.783,-0.200
55.786,-0.160
55.789,-0.165
55.792,-0.155
55.794,-0.165
55.797,-0.175
55.800,-0.145
55.803,-0.135
55.806,-0.155
55.808,-0.165
55.811,-0.175
55.814,-0.165
55.817,-0.170
55.819,-0.170
55.822,-0.145
55.825,-0.060
55.828,0.055
55.831,0.240
55.833,0.445
55.836,0.680
55.839,0.935
55.842,1.185
55.844,1.420
55.847,1.540
55.850,1.420
55.853,1.135
55.856,0.755
55.858,0.405
55.861,0.125
55.864,-0.035
55.867,-0.110
55.869,-0.155
55.872,-0.200
55.875,-0.210
55.878,-0.185
55.881,-0.155
55.883,-0.125
55.886,-0.150
55.889,-0.205
55.892,-0.240
55.894,-0.235
55.897,-0.225
55.900,-0.205
55.903,-0.220
55.906,-0.230
55.908,-0.250
55.911,-0.230
55.914,-0.210
55.917,-0.185
55.919,-0.185
55.922,-0.210
55.925,-0.245
55.928,-0.235
55.931,-0.210
55.933,-0.190
55.936,-0.190
55.939,-0.205
55.942,-0.215
55.944,-0.195
55.947,-0.150
55.950,-0.115
55.953,-0.120
55.956,-0.145
55.958,-0.180
55.961,-0.180
55.964,-0.130
55.967,-0.120
55.969,-0.130
55.972,-0.140
55.975,-0.145
55.978,-0.140
55.981,-0.120
55.983,-0.105
55.986,-0.115
55.989,-0.120
55.992,-0.145
55.994,-0.140
55.997,-0.095
56.000,-0.060
56.003,-0.035
56.006,-0.035
56.008,-0.025
56.011,0.000
56.014,0.010
56.017,0.010
56.019,-0.010
56.022,-0.010
56.025,0.010
56.028,0.035
56.031,0.055
56.033,0.060
56.036,0.060
56.039,0.055
56.042,0.055
56.044,0.060
56.047,0.095
56.050,0.105
56.053,0.105
56.056,0.095
56.058,0.080
56.061,0.100
56.064,0.115
56.067,0.140
56.069,0.150
56.072,0.130
56.075,0.105
56.078,0.095
56.081,0.125
56.083,0.130
56.086,0.115
56.089,0.085
56.092,0.035
56.094,0.025
56.097,0.015
56.100,0.020
56.103,-0.005
56.106,-0.045
56.108,-0.080
56.111,-0.080
56.114,-0.060
56.117,-0.050
56.119,-0.065
56.122,-0.100
56.125,-0.135
56.128,-0.155
56.131,-0.145
56.133,-0.125
56.136,-0.130
56.139,-0.145
56.142,-0.145
56.144,-0.145
56.147,-0.135
56.150,-0.140
56.153,-0.135
56.156,-0.150
56.158,-0.140
56.161,-0.120
56.164,-0.100
56.167,-0.100
56.169,-0.125
56.172,-0.120
56.175,-0.115
56.178,-0.125
56.181,-0.125
56.183,-0.110
56.186,-0.105
56.189,-0.115
56.192,-0.125
56.194,-0.125
56.197,-0.085
56.200,-0.070
56.203,-0.070
56.206,-0.095
56.208,-0.110
56.211,-0.095
56.214,-0.085
56.217,-0.065
56.219,-0.075
56.222,-0.080
56.225,-0.090
56.228,-0.065
56.231,-0.025
56.233,0.015
56.236,0.035
56.239,0.025
56.242,0.020
56.244,0.035
56.247,0.085
56.250,0.110
56.253,0.100
56.256,0.100
56.258,0.075
56.261,0.065
56.264,0.075
56.267,0.075
56.269,0.050
56.272,0.025
56.275,0.000
56.278,-0.010
56.281,-0.025
56.283,-0.035
56.286,-0.055
56.289,-0.080
56.292,-0.095
56.294,-0.105
56.297,-0.115
56.300,-0.105
56.303,-0.110
56.306,-0.140
56.308,-0.140
56.311,-0.120
56.314,-0.080
56.317,-0.040
56.319,-0.005
56.322,0.045
56.325,0.110
56.328,0.190
56.331,0.265
56.333,0.355
56.336,0.405
56.339,0.440
56.342,0.530
56.344,0.665
56.347,0.820
56.350,0.995
56.353,1.220
56.356,1.520
56.358,1.865
56.361,2.155
56.364,2.335
56.367,2.290
56.369,2.010
56.372,1.605
56.375,1.145
56.378,0.735
56.381,0.410
56.383,0.175
56.386,0.020
56.389,-0.075
56.392,-0.135
56.394,-0.125
56.397,-0.105
56.400,-0.120
56.403,-0.145
56.406,-0.190
56.408,-0.210
56.411,-0.200
56.414,-0.200
56.417,-0.195
56.419,-0.205
56.422,-0.250
56.425,-0.260
56.428,-0.245
56.431,-0.230
56.433,-0.225
56.436,-0.230
56.439,-0.245
56.442,-0.275
56.444,-0.270
56.447,-0.260
56.450,-0.235
56.453,-0.240
56.456,-0.260
56.458,-0.260
56.461,-0.270
56.464,-0.260
56.467,-0.240
56.469,-0.245
56.472,-0.265
56.475,-0.275
56.478,-0.270
56.481,-0.260
56.483,-0.255
56.486,-0.260
56.489,-0.270
56.492,-0.285
56.494,-0.300
56.497,-0.285
56.500,-0.270
56.503,-0.280
56.506,-0.285
56.508,-0.300
56.511,-0.290
56.514,-0.265
56.517,-0.260
56.519,-0.260
56.522,-0.270
56.525,-0.285
56.528,-0.275
56.531,-0.280
56.533,-0.275
56.536,-0.260
56.539,-0.265
56.542,-0.265
56.544,-0.245
56.547,-0.250
56.550,-0.235
56.553,-0.230
56.556,-0.245
56.558,-0.260
56.561,-0.235
56.564,-0.200
56.567,-0.175
56.569,-0.165
56.572,-0.165
56.575,-0.155
56.578,-0.135
56.581,-0.115
56.583,-0.085
56.586,-0.075
56.589,-0.080
56.592,-0.080
56.594,-0.065
56.597,-0.035
56.600,-0.005
56.603,0.000
56.606,-0.005
56.608,-0.010
56.611,-0.005
56.614,0.005
56.617,0.010
56.619,-0.010
56.622,-0.020
56.625,-0.040
56.628,-0.035
56.631,-0.015
56.633,-0.010
56.636,-0.005
56.639,-0.030
56.642,-0.045
56.644,-0.050
56.647,-0.060
56.650,-0.050
56.653,-0.045
56.656,-0.055
56.658,-0.070
56.661,-0.060
56.664,-0.050
56.667,-0.040
56.669,-0.045
56.672,-0.075
56.675,-0.080
56.678,-0.065
56.681,-0.040
56.683,-0.025
56.686,-0.035
56.689,-0.035
56.692,-0.050
56.694,-0.055
56.697,-0.030
56.700,-0.020
56.703,-0.035
56.706,-0.040
56.708,-0.045
56.711,-0.045
56.714,-0.035
56.717,-0.030
56.719,-0.025
56.722,-0.030
56.725,-0.045
56.728,-0.045
56.731,-0.015
56.733,0.005
56.736,0.005
56.739,-0.015
56.742,-0.030
56.744,-0.005
56.747,0.005
56.750,0.050
56.753,0.070
56.756,0.065
56.758,0.070
56.761,0.110
56.764,0.150
56.767,0.200
56.769,0.245
56.772,0.280
56.775,0.330
56.778,0.400
56.781,0.495
56.783,0.590
56.786,0.680
56.789,0.760
56.792,0.860
56.794,0.970
56.797,1.085
56.800,1.175
56.803,1.265
56.806,1.355
56.808,1.430
56.811,1.530
56.814,1.635
56.817,1.735
56.819,1.790
56.822,1.765
56.825,1.735
56.828,1.670
56.831,1.595
56.833,1.535
56.836,1.480
56.839,1.415
56.842,1.350
56.844,1.310
56.847,1.260
56.850,1.210
56.853,1.160
56.856,1.100
56.858,1.075
56.861,1.060
56.864,1.075
56.867,1.085
56.869,1.055
56.872,0.980
56.875,0.880
56.878,0.795
56.881,0.660
56.883,0.505
56.886,0.300
56.889,0.100
56.892,-0.080
56.894,-0.195
56.897,-0.275
56.900,-0.315
56.903,-0.335
56.906,-0.360
56.908,-0.385
56.911,-0.435
56.914,-0.445
56.917,-0.460
56.919,-0.480
56.922,-0.500
56.925,-0.515
56.928,-0.520
56.931,-0.520
56.933,-0.505
56.936,-0.520
56.939,-0.560
56.942,-0.580
56.944,-0.575
56.947,-0.575
56.950,-0.575
56.953,-0.575
56.956,-0.605
56.958,-0.625
56.961,-0.640
56.964,-0.630
56.967,-0.640
56.969,-0.655
56.972,-0.680
56.975,-0.710
56.978,-0.705
56.981,-0.715
56.983,-0.705
56.986,-0.720
56.989,-0.765
56.992,-0.795
56.994,-0.800
56.997,-0.780
57.000,-0.770
57.003,-0.765
57.006,-0.785
57.008,-0.810
57.011,-0.805
57.014,-0.805
57.017,-0.790
57.019,-0.805
57.022,-0.805
57.025,-0.810
57.028,-0.810
57.031,-0.775
57.033,-0.755
57.036,-0.740
57.039,-0.750
57.042,-0.745
57.044,-0.715
57.047,-0.680
57.050,-0.645
57.053,-0.625
57.056,-0.610
57.058,-0.585
57.061,-0.575
57.064,-0.535
57.067,-0.505
57.069,-0.460
57.072,-0.450
57.075,-0.430
57.078,-0.390
57.081,-0.345
57.083,-0.320
57.086,-0.300
57.089,-0.290
57.092,-0.285
57.094,-0.270
57.097,-0.220
57.100,-0.180
57.103,-0.170
57.106,-0.160
57.108,-0.160
57.111,-0.150
57.114,-0.145
57.117,-0.130
57.119,-0.120
57.122,-0.125
57.125,-0.135
57.128,-0.130
57.131,-0.110
57.133,-0.110
57.136,-0.105
57.139,-0.120
57.142,-0.130
57.144,-0.130
57.147,-0.090
57.150,-0.070
57.153,-0.075
57.156,-0.080
57.158,-0.080
57.161,-0.075
57.164,-0.065
57.167,-0.070
57.169,-0.070
57.172,-0.075
57.175,-0.060
57.178,-0.040
57.181,-0.025
57.183,-0.015
57.186,-0.010
57.189,-0.035
57.192,-0.045
57.194,-0.045
57.197,-0.030
57.200,-0.025
57.203,-0.010
57.206,-0.020
57.208,-0.020
57.211,-0.025
57.214,-0.015
57.217,-0.010
57.219,-0.015
57.222,-0.030
57.225,-0.030
57.228,-0.030
57.231,-0.015
57.233,0.010
57.236,0.015
57.239,-0.005
57.242,-0.010
57.244,0.005
57.247,0.020
57.250,0.025
57.253,0.020
57.256,0.005
57.258,0.000
57.261,-0.005
57.264,0.015
57.267,0.025
57.269,0.015
57.272,0.005
57.275,-0.005
57.278,-0.005
57.281,0.010
57.283,0.020
57.286,0.020
57.289,0.010
57.292,0.000
57.294,0.005
57.297,0.035
57.300,0.050
57.303,0.045
57.306,0.025
57.308,0.005
57.311,0.000
57.314,0.015
57.317,0.025
57.319,0.025
57.322,0.010
57.325,0.005
57.328,0.025
57.331,0.035
57.333,0.030
57.336,0.035
57.339,0.020
57.342,0.000
57.344,0.015
57.347,0.035
57.350,0.045
57.353,0.045
57.356,0.025
57.358,0.015
57.361,0.020
57.364,0.035
57.367,0.050
57.369,0.060
57.372,0.055
57.375,0.020
57.378,0.040
57.381,0.045
57.383,0.050
57.386,0.055
57.389,0.045
57.392,0.040
57.394,0.055
57.397,0.090
57.400,0.110
57.403,0.115
57.406,0.100
57.408,0.125
57.411,0.140
57.414,0.165
57.417,0.205
57.419,0.210
57.422,0.205
57.425,0.205
57.428,0.200
57.431,0.205
57.433,0.215
57.436,0.205
57.439,0.180
57.442,0.180
57.444,0.175
57.447,0.180
57.450,0.155
57.453,0.130
57.456,0.095
57.458,0.080
57.461,0.065
57.464,0.085
57.467,0.100
57.469,0.090
57.472,0.075
57.475,0.045
57.478,0.070
57.481,0.070
57.483,0.070
57.486,0.075
57.489,0.050
57.492,0.045
57.494,0.045
57.497,0.055
57.500,0.070
57.503,0.085
57.506,0.065
57.508,0.050
57.511,0.050
57.514,0.055
